Date,Close,VIX,Oil
24-10-2016,8708.950195,14.32999992,50.52000046
25-10-2016,8691.299805,14.47999954,49.95999908
26-10-2016,8615.25,14.44999981,49.18000031
27-10-2016,8615.25,14.09000015,49.72000122
28-10-2016,8638,14.64999962,48.70000076
01-11-2016,8626.25,15.73999977,46.66999817
02-11-2016,8514,16.79999924,45.34000015
03-11-2016,8484.950195,16.46999931,44.65999985
04-11-2016,8433.75,16.85000038,44.06999969
07-11-2016,8497.049805,16.51000023,44.88999939
08-11-2016,8543.549805,16.77000046,44.97999954
09-11-2016,8432,16.62000084,45.27000046
10-11-2016,8525.75,15.46000004,44.65999985
15-11-2016,8108.450195,20.14999962,45.81000137
16-11-2016,8111.600098,19.5,45.56999969
17-11-2016,8079.950195,18.70999908,45.41999817
18-11-2016,8074.100098,17.80999947,45.68999863
21-11-2016,7929.100098,19.10000038,47.49000168
22-11-2016,8002.299805,18.46999931,48.02999878
23-11-2016,8033.299805,18.04000092,47.95999908
25-11-2016,8114.299805,17.61000061,46.06000137
28-11-2016,8126.899902,18.05999947,47.08000183
29-11-2016,8142.149902,17.70999908,45.22999954
30-11-2016,8224.5,16.85000038,49.43999863
01-12-2016,8192.900391,16.69000053,51.06000137
02-12-2016,8086.799805,17.93000031,51.68000031
05-12-2016,8128.75,17.29000092,51.79000092
06-12-2016,8143.149902,17.11000061,50.93000031
07-12-2016,8102.049805,16.85000038,49.77000046
08-12-2016,8246.849609,15.52999973,50.84000015
09-12-2016,8261.75,15.06999969,51.5
12-12-2016,8170.799805,16.19000053,52.83000183
13-12-2016,8221.799805,15.92000008,52.97999954
14-12-2016,8182.450195,16.59000015,51.04000092
15-12-2016,8153.600098,15.65999985,50.90000153
16-12-2016,8139.450195,15.25,51.90000153
19-12-2016,8104.350098,14.84000015,52.11999893
20-12-2016,8082.399902,14.53999996,52.22999954
21-12-2016,8061.299805,14.71000004,52.49000168
22-12-2016,7979.100098,15.55000019,52.95000076
23-12-2016,7985.75,15.13000011,53.02000046
27-12-2016,8032.850098,15.07999992,53.90000153
28-12-2016,8034.850098,15.53999996,54.06000137
29-12-2016,8103.600098,15.27999973,53.77000046
30-12-2016,8185.799805,15.47000027,53.72000122
03-01-2017,8192.25,15.96000004,52.33000183
04-01-2017,8190.5,15.89000034,53.25999832
05-01-2017,8273.799805,15.05000019,53.75999832
06-01-2017,8243.799805,14.90999985,53.99000168
09-01-2017,8236.049805,15.47999954,51.95999908
10-01-2017,8288.599609,15.19999981,50.81999969
11-01-2017,8380.650391,14.81000042,52.25
12-01-2017,8407.200195,14.60999966,53.00999832
13-01-2017,8400.349609,14.38000011,52.36999893
17-01-2017,8398,15.39000034,52.47999954
18-01-2017,8417,15.18000031,51.08000183
19-01-2017,8435.099609,15.02000046,51.36999893
20-01-2017,8349.349609,15.78999996,52.41999817
23-01-2017,8391.5,15.90999985,52.75
24-01-2017,8475.799805,15.28999996,53.18000031
25-01-2017,8602.75,15.17000008,52.75
27-01-2017,8641.25,16.01000023,53.16999817
30-01-2017,8632.75,16.67000008,52.63000107
31-01-2017,8561.299805,16.82999992,52.81000137
01-02-2017,8716.400391,13.97000027,53.88000107
02-02-2017,8734.25,13.52000046,53.54000092
03-02-2017,8740.950195,13.13000011,53.83000183
06-02-2017,8801.049805,13.39999962,53.00999832
07-02-2017,8768.299805,13.51000023,52.16999817
08-02-2017,8769.049805,13.35000038,52.34000015
09-02-2017,8778.400391,13.23999977,53
10-02-2017,8793.549805,13.18000031,53.86000061
13-02-2017,8805.049805,13.68999958,52.93000031
14-02-2017,8792.299805,13.80000019,53.20000076
15-02-2017,8724.700195,14.21000004,53.11000061
16-02-2017,8778,13.72999954,53.36000061
17-02-2017,8821.700195,13.43000031,53.40000153
21-02-2017,8907.849609,13.52999973,54.06000137
22-02-2017,8926.900391,13.69999981,53.59000015
23-02-2017,8939.5,13.39999962,54.45000076
27-02-2017,8896.700195,13.68000031,54.04999924
28-02-2017,8879.599609,13.78999996,54.00999832
01-03-2017,8945.799805,13.57999992,53.83000183
02-03-2017,8899.75,13.35999966,52.61000061
03-03-2017,8897.549805,13.35000038,53.33000183
06-03-2017,8963.450195,13.64000034,53.20000076
07-03-2017,8946.900391,13.88000011,53.13999939
08-03-2017,8924.299805,14.07999992,50.27999878
09-03-2017,8927,14.39000034,49.27999878
10-03-2017,8934.549805,13.96000004,48.49000168
14-03-2017,9087,12.39999962,47.72000122
15-03-2017,9084.799805,12.42000008,48.86000061
16-03-2017,9153.700195,11.90999985,48.75
17-03-2017,9160.049805,11.85000038,48.77999878
20-03-2017,9126.849609,12.02000046,48.22000122
21-03-2017,9121.5,11.93999958,47.34000015
22-03-2017,9030.450195,12.27000046,48.04000092
23-03-2017,9086.299805,11.84000015,47.70000076
24-03-2017,9108,11.97999954,47.97000122
27-03-2017,9045.200195,12.43999958,47.72999954
28-03-2017,9100.799805,12.11999989,48.36999893
29-03-2017,9143.799805,12.09000015,49.50999832
30-03-2017,9173.75,12.14999962,50.34999847
31-03-2017,9173.75,12.42000008,50.59999847
03-04-2017,9237.849609,11.48999977,50.24000168
05-04-2017,9265.150391,11.55000019,51.15000153
06-04-2017,9261.950195,11.28999996,51.70000076
07-04-2017,9198.299805,11.68999958,52.24000168
10-04-2017,9181.450195,11.61999989,53.08000183
11-04-2017,9237,11.39999962,53.40000153
12-04-2017,9203.450195,11.63000011,53.11000061
13-04-2017,9150.799805,11.57999992,53.18000031
17-04-2017,9139.299805,11.89000034,52.65000153
18-04-2017,9105.150391,12.38000011,52.40999985
19-04-2017,9103.5,12.22000027,50.43999863
20-04-2017,9136.400391,11.56000042,50.27000046
21-04-2017,9119.400391,11.42000008,49.61999893
24-04-2017,9217.950195,11.63000011,49.22999954
25-04-2017,9306.599609,11.15999985,49.56000137
26-04-2017,9351.849609,11.73999977,49.61999893
27-04-2017,9342.150391,11.06999969,48.97000122
28-04-2017,9304.049805,10.85999966,49.33000183
02-05-2017,9313.799805,11.44999981,47.65999985
03-05-2017,9311.950195,11.52999973,47.81999969
04-05-2017,9359.900391,11.32999992,45.52000046
05-05-2017,9285.299805,11.98999977,46.22000122
08-05-2017,9314.049805,11.67000008,46.43000031
09-05-2017,9316.849609,11.10999966,45.88000107
10-05-2017,9407.299805,10.94999981,47.33000183
11-05-2017,9422.400391,10.84000015,47.83000183
12-05-2017,9400.900391,10.63000011,47.84000015
15-05-2017,9445.400391,10.68000031,48.84999847
16-05-2017,9512.25,10.56000042,48.65999985
17-05-2017,9525.75,10.64000034,49.06999969
18-05-2017,9429.450195,11.78999996,49.34999847
19-05-2017,9427.900391,11.30000019,50.33000183
22-05-2017,9438.25,11.19999981,50.72999954
23-05-2017,9386.150391,12.19999981,51.47000122
24-05-2017,9360.549805,11.82999992,51.36000061
25-05-2017,9509.75,10.44999981,48.90000153
26-05-2017,9595.099609,10.85999966,49.79999924
30-05-2017,9624.549805,11.77000046,49.65999985
31-05-2017,9621.25,11.76000023,48.31999969
01-06-2017,9616.099609,11.31000042,48.36000061
02-06-2017,9653.5,10.81000042,47.65999985
05-06-2017,9675.099609,11.02000046,47.40000153
06-06-2017,9637.150391,11.13000011,48.18999863
07-06-2017,9663.900391,10.89000034,45.72000122
08-06-2017,9647.25,11.06999969,45.63999939
09-06-2017,9668.25,10.85999966,45.83000183
12-06-2017,9616.400391,11.42000008,46.08000183
13-06-2017,9606.900391,11.34000015,46.45999908
14-06-2017,9618.150391,11.18000031,44.72999954
15-06-2017,9578.049805,11.32999992,44.45999908
16-06-2017,9588.049805,10.92000008,44.74000168
19-06-2017,9657.549805,10.63000011,44.20000076
20-06-2017,9653.5,10.65999985,43.22999954
21-06-2017,9633.599609,10.92000008,42.52999878
22-06-2017,9630,11.21000004,42.74000168
23-06-2017,9574.950195,11.56000042,43.00999832
27-06-2017,9511.400391,12.51000023,44.24000168
28-06-2017,9491.25,11.98999977,44.74000168
29-06-2017,9504.099609,11.38000011,44.93000031
30-06-2017,9520.900391,11.72999954,46.04000092
03-07-2017,9615,11.19999981,47.06999969
05-07-2017,9637.599609,11.14999962,45.13000107
06-07-2017,9674.549805,10.97999954,45.52000046
07-07-2017,9665.799805,10.86999989,44.22999954
10-07-2017,9771.049805,10.90999985,44.40000153
12-07-2017,9816.099609,11.05000019,45.49000168
13-07-2017,9891.700195,11.25,46.08000183
14-07-2017,9886.349609,11.17000008,46.54000092
17-07-2017,9915.950195,11.46000004,46.02000046
18-07-2017,9827.150391,11.48999977,46.40000153
19-07-2017,9899.599609,11.26000023,47.11999893
20-07-2017,9873.299805,11.31999969,46.79000092
21-07-2017,9915.25,11.09000015,45.77000046
24-07-2017,9966.400391,11.31000042,46.34000015
25-07-2017,9964.549805,10.90999985,47.88999939
26-07-2017,10020.65039,11.17000008,48.75
27-07-2017,10020.5498,11.22000027,49.04000092
28-07-2017,10014.5,11.14000034,49.70999908
31-07-2017,10077.09961,11.89999962,50.16999817
01-08-2017,10114.65039,11.90999985,49.15999985
02-08-2017,10081.5,11.93999958,49.59000015
03-08-2017,10013.65039,11.64000034,49.02999878
04-08-2017,10066.40039,11.39000034,49.58000183
07-08-2017,10057.40039,11.89999962,49.38999939
08-08-2017,9978.549805,12.77000046,49.16999817
09-08-2017,9908.049805,13.44999981,49.56000137
10-08-2017,9820.25,13.80000019,48.59000015
11-08-2017,9710.799805,15.19999981,48.81999969
14-08-2017,9794.150391,14.38000011,47.59000015
16-08-2017,9897.299805,14.23999977,46.77999878
17-08-2017,9904.150391,14.34000015,47.09000015
18-08-2017,9837.400391,14.56999969,48.50999832
21-08-2017,9754.349609,14.81999969,47.36999893
22-08-2017,9765.549805,14.10999966,47.63999939
23-08-2017,9852.5,13.18000031,48.40999985
24-08-2017,9857.049805,12.56999969,47.43000031
28-08-2017,9912.799805,12.64000034,46.56999969
29-08-2017,9796.049805,13.53999996,46.43999863
30-08-2017,9884.400391,12.89000034,45.95999908
31-08-2017,9917.900391,11.94999981,47.22999954
01-09-2017,9974.400391,11.68000031,47.29000092
05-09-2017,9952.200195,12.89000034,48.65999985
06-09-2017,9916.200195,13.11999989,49.15999985
07-09-2017,9929.900391,13.01000023,49.09000015
08-09-2017,9934.799805,12.96000004,47.47999954
11-09-2017,10006.0498,12.35999966,48.06999969
12-09-2017,10093.0498,11.76000023,48.22999954
13-09-2017,10079.2998,11.76000023,49.29999924
14-09-2017,10086.59961,11.47000027,49.88999939
15-09-2017,10085.40039,11.68000031,49.88999939
18-09-2017,10153.09961,11.43999958,49.90999985
19-09-2017,10147.5498,11.47000027,49.47999954
20-09-2017,10141.15039,11.63000011,50.40999985
21-09-2017,10121.90039,11.63000011,50.54999924
22-09-2017,9964.400391,12.81000042,50.65999985
25-09-2017,9872.599609,13.34000015,52.22000122
26-09-2017,9871.5,12.93000031,51.88000107
27-09-2017,9735.75,13.85999966,52.13999939
28-09-2017,9768.950195,13.17000008,51.56000137
29-09-2017,9788.599609,12.48999977,51.66999817
03-10-2017,9859.5,12.46000004,50.41999817
04-10-2017,9914.900391,11.80000019,49.97999954
05-10-2017,9888.700195,11.71000004,50.79000092
06-10-2017,9979.700195,11.11999989,49.29000092
09-10-2017,9988.75,11.39000034,49.58000183
10-10-2017,10016.9502,11.10999966,50.91999817
11-10-2017,9984.799805,11.72999954,51.29999924
12-10-2017,10096.40039,11.03999996,50.59999847
13-10-2017,10167.4502,11.26000023,51.45000076
16-10-2017,10230.84961,11.31000042,51.86999893
17-10-2017,10234.4502,11.60999966,51.88000107
18-10-2017,10210.84961,11.53999996,52.04000092
19-10-2017,10146.5498,12.39999962,51.29000092
23-10-2017,10184.84961,12.32999992,51.90000153
24-10-2017,10207.7002,11.59000015,52.47000122
25-10-2017,10295.34961,11.76000023,52.18000031
26-10-2017,10343.7998,11.61999989,52.63999939
27-10-2017,10323.0498,11.47999954,53.90000153
30-10-2017,10363.65039,12.10999966,54.15000153
31-10-2017,10335.2998,12.43999958,54.38000107
01-11-2017,10440.5,12.14000034,54.29999924
02-11-2017,10423.7998,12.01000023,54.54000092
03-11-2017,10452.5,11.90999985,55.63999939
06-11-2017,10451.7998,13.02000046,57.34999847
07-11-2017,10350.15039,13.23999977,57.20000076
08-11-2017,10303.15039,13.60999966,56.81000137
09-11-2017,10308.9502,13.27000046,57.16999817
10-11-2017,10321.75,13.47999954,56.74000168
13-11-2017,10224.9502,14.05000019,56.75999832
14-11-2017,10186.59961,14.17000008,55.70000076
15-11-2017,10118.0498,14.27000046,55.33000183
17-11-2017,10283.59961,13.71000004,56.54999924
20-11-2017,10298.75,13.43000031,56.09000015
21-11-2017,10326.90039,13.72000027,56.83000183
22-11-2017,10342.2998,14.03999996,58.02000046
24-11-2017,10389.7002,13.51000023,58.95000076
27-11-2017,10399.5498,13.02999973,58.11000061
28-11-2017,10370.25,13.14999962,57.99000168
29-11-2017,10361.2998,13.06000042,57.29999924
30-11-2017,10226.5498,13.55000019,57.40000153
01-12-2017,10121.7998,14.80000019,58.36000061
04-12-2017,10127.75,14.85999966,57.47000122
05-12-2017,10118.25,15.01000023,57.61999893
06-12-2017,10044.09961,15.09000015,55.95999908
07-12-2017,10166.7002,14.27000046,56.68999863
08-12-2017,10265.65039,13.67000008,57.36000061
11-12-2017,10322.25,14.14999962,57.99000168
12-12-2017,10240.15039,15.26000023,57.13999939
13-12-2017,10192.9502,15.94999981,56.59999847
14-12-2017,10252.09961,16.40999985,57.04000092
15-12-2017,10333.25,14.93999958,57.29999924
18-12-2017,10388.75,13.11999989,57.15999985
19-12-2017,10463.2002,12.18999958,57.45999908
20-12-2017,10444.2002,12.18999958,58.09000015
21-12-2017,10440.2998,12.09000015,58.36000061
22-12-2017,10493,11.59000015,58.47000122
26-12-2017,10531.5,12.05000019,59.97000122
27-12-2017,10490.75,12.48999977,59.63999939
28-12-2017,10477.90039,12.30000019,59.84000015
29-12-2017,10530.7002,12.67000008,60.41999817
02-01-2018,10442.2002,13.68999958,60.36999893
03-01-2018,10443.2002,13.61999989,61.63000107
04-01-2018,10504.7998,13.42000008,62.00999832
05-01-2018,10558.84961,13.10999966,61.43999863
08-01-2018,10623.59961,13.73999977,61.72999954
09-01-2018,10637,13.85000038,62.95999908
10-01-2018,10632.2002,14.03999996,63.56999969
11-01-2018,10651.2002,14.01000023,63.79999924
12-01-2018,10681.25,13.72999954,64.30000305
16-01-2018,10700.4502,14.09000015,63.72999954
17-01-2018,10788.5498,13.85999966,63.97000122
18-01-2018,10817,13.96000004,63.95000076
19-01-2018,10894.7002,13.97999954,63.36999893
22-01-2018,10966.2002,15.39000034,63.49000168
23-01-2018,11083.7002,16.22999954,64.47000122
24-01-2018,11086,18.04000092,65.61000061
25-01-2018,11069.65039,17.51000023,65.51000214
29-01-2018,11130.40039,17.88999939,65.55999756
30-01-2018,11049.65039,16.42000008,64.5
31-01-2018,11027.7002,15.93000031,64.73000336
01-02-2018,11016.90039,14.10999966,65.80000305
02-02-2018,10760.59961,15.25,65.44999695
05-02-2018,10666.5498,16.04999924,64.15000153
06-02-2018,10498.25,20.02000046,63.38999939
07-02-2018,10476.7002,19.46999931,61.79000092
08-02-2018,10576.84961,17.77000046,61.15000153
09-02-2018,10454.9502,19.22999954,59.20000076
12-02-2018,10539.75,17.87999916,59.29000092
14-02-2018,10500.90039,17.18000031,60.59999847
15-02-2018,10545.5,16.31999969,61.34000015
16-02-2018,10452.2998,16.37999916,61.68000031
20-02-2018,10360.40039,16.87000084,61.90000153
21-02-2018,10397.4502,15.92000008,61.68000031
22-02-2018,10382.7002,14.82999992,62.77000046
23-02-2018,10491.0498,14.19999981,63.54999924
26-02-2018,10582.59961,13.69999981,63.90999985
27-02-2018,10554.2998,13.92000008,63.00999832
28-02-2018,10492.84961,13.81000042,61.63999939
01-03-2018,10458.34961,14.06999969,60.99000168
05-03-2018,10358.84961,15.39999962,62.56999969
06-03-2018,10249.25,16.25,62.59999847
07-03-2018,10154.2002,15.69999981,61.15000153
08-03-2018,10242.65039,14.59000015,60.11999893
09-03-2018,10226.84961,14.52999973,62.04000092
12-03-2018,10421.40039,14.48999977,61.36000061
13-03-2018,10426.84961,14.46000004,60.70999908
14-03-2018,10410.90039,14.35999966,60.95999908
15-03-2018,10360.15039,14.32999992,61.18999863
16-03-2018,10195.15039,15.22000027,62.34000015
19-03-2018,10094.25,15.81999969,62.06000137
20-03-2018,10124.34961,15.60999966,63.40000153
21-03-2018,10155.25,15.10999966,65.16999817
22-03-2018,10114.75,15.25,64.30000305
23-03-2018,9998.049805,15.55000019,65.87999725
26-03-2018,10130.65039,15.19999981,65.55000305
27-03-2018,10184.15039,15.55000019,65.25
28-03-2018,10113.7002,15.76000023,64.37999725
02-04-2018,10211.7998,15.35000038,63.00999832
03-04-2018,10245,15.18999958,63.50999832
04-04-2018,10128.40039,16.34000015,63.36999893
05-04-2018,10325.15039,14.80000019,63.54000092
06-04-2018,10331.59961,14.75,62.06000137
09-04-2018,10379.34961,14.86999989,63.41999817
10-04-2018,10402.25,14.5,65.51000214
11-04-2018,10417.15039,14.72000027,66.81999969
12-04-2018,10458.65039,14.56000042,67.06999969
13-04-2018,10480.59961,14.14000034,67.38999939
16-04-2018,10528.34961,14.26000023,66.22000122
17-04-2018,10548.7002,14.03999996,66.51999664
18-04-2018,10526.2002,14.10999966,68.47000122
19-04-2018,10565.2998,13.75,68.29000092
20-04-2018,10564.0498,12.93999958,68.37999725
23-04-2018,10584.7002,13.14999962,68.63999939
24-04-2018,10614.34961,11.89999962,67.69999695
25-04-2018,10570.5498,12.39999962,68.05000305
26-04-2018,10617.7998,12.03999996,68.19000244
27-04-2018,10692.2998,12.02000046,68.09999847
30-04-2018,10739.34961,12.35999966,68.56999969
02-05-2018,10718.0498,12.84000015,67.93000031
03-05-2018,10679.65039,12.98999977,68.43000031
04-05-2018,10618.25,13.25,69.72000122
07-05-2018,10715.5,13.76000023,70.73000336
08-05-2018,10717.7998,14.06000042,69.05999756
09-05-2018,10741.7002,14.27000046,71.13999939
10-05-2018,10716.5498,14.43000031,71.36000061
11-05-2018,10806.5,13.97999954,70.69999695
14-05-2018,10806.59961,14.25,70.95999908
15-05-2018,10801.84961,13.17000008,71.30999756
16-05-2018,10741.09961,13.43999958,71.48999786
17-05-2018,10682.7002,13.40999985,71.48999786
18-05-2018,10596.40039,14.14999962,71.27999878
21-05-2018,10516.7002,14.40999985,72.23999786
22-05-2018,10536.7002,13.60000038,72.12999725
23-05-2018,10430.34961,14.15999985,71.83999634
24-05-2018,10513.84961,13.14999962,70.70999908
25-05-2018,10605.15039,12.64999962,67.87999725
29-05-2018,10633.2998,13.06999969,66.73000336
30-05-2018,10614.34961,13.40999985,68.20999908
31-05-2018,10736.15039,13.22000027,67.04000092
01-06-2018,10696.2002,13.56999969,65.80999756
04-06-2018,10628.5,13.88000011,64.75
05-06-2018,10593.15039,13.31999969,65.51999664
06-06-2018,10684.65039,12.55000019,64.73000336
07-06-2018,10768.34961,12.77999973,65.94999695
08-06-2018,10767.65039,12.69999981,65.73999786
11-06-2018,10786.9502,13.18000031,66.09999847
12-06-2018,10842.84961,12.72999954,66.36000061
13-06-2018,10856.7002,12.64000034,66.63999939
14-06-2018,10808.0498,12.10000038,66.88999939
15-06-2018,10817.7002,12.06999969,65.05999756
18-06-2018,10799.84961,12.38000011,65.84999847
19-06-2018,10710.4502,12.92000008,65.06999969
20-06-2018,10772.0498,12.17000008,66.22000122
21-06-2018,10741.09961,12.44999981,65.54000092
22-06-2018,10821.84961,12.02000046,68.58000183
25-06-2018,10762.4502,12.57999992,68.08000183
26-06-2018,10769.15039,12.80000019,70.52999878
27-06-2018,10671.40039,13.51000023,72.76000214
28-06-2018,10589.09961,13.94999981,73.44999695
29-06-2018,10714.2998,12.93999958,74.15000153
02-07-2018,10657.2998,13.36999989,73.94000244
03-07-2018,10699.90039,13,74.13999939
05-07-2018,10749.75,12.57999992,72.94000244
06-07-2018,10772.65039,12.43999958,73.80000305
09-07-2018,10852.90039,12.39000034,73.84999847
10-07-2018,10947.25,12.39999962,74.11000061
11-07-2018,10948.2998,12.77999973,70.37999725
12-07-2018,11023.2002,12.51000023,70.33000183
13-07-2018,11018.90039,12.30000019,71.01000214
16-07-2018,10936.84961,12.94999981,68.05999756
17-07-2018,11008.0498,12.82999992,68.08000183
18-07-2018,10980.4502,13.68000031,68.76000214
19-07-2018,10957.09961,13.59000015,69.45999908
20-07-2018,11010.2002,13.53999996,70.45999908
23-07-2018,11084.75,13.01000023,67.88999939
24-07-2018,11134.2998,12.47000027,68.51999664
25-07-2018,11132,12.21000004,69.30000305
26-07-2018,11167.2998,12.02999973,69.61000061
27-07-2018,11278.34961,12.31000042,68.69000244
30-07-2018,11319.5498,12.59000015,70.12999725
31-07-2018,11356.5,12.47999954,68.76000214
01-08-2018,11346.2002,12.52999973,67.66000366
02-08-2018,11244.7002,12.56000042,68.95999908
03-08-2018,11360.7998,12.07999992,68.48999786
06-08-2018,11387.09961,12.56000042,69.01000214
07-08-2018,11389.4502,12.57999992,69.16999817
08-08-2018,11450,12.53999996,66.94000244
09-08-2018,11470.7002,12.68000031,66.80999756
10-08-2018,11429.5,12.85000038,67.62999725
13-08-2018,11355.75,13.39999962,67.19999695
14-08-2018,11435.09961,13.27999973,67.04000092
16-08-2018,11385.0498,13.64999962,65.45999908
17-08-2018,11470.75,13.15999985,65.91000366
20-08-2018,11551.75,13.02999973,66.43000031
21-08-2018,11570.90039,12.89999962,67.34999847
23-08-2018,11582.75,12.76000023,67.83000183
24-08-2018,11557.09961,12.40999985,68.72000122
27-08-2018,11691.9502,12.23999977,68.87000275
28-08-2018,11738.5,12.43000031,68.52999878
29-08-2018,11691.90039,12.43999958,69.51000214
30-08-2018,11676.7998,12.40999985,70.25
31-08-2018,11680.5,12.60000038,69.80000305
04-09-2018,11520.2998,13.77999973,69.87000275
05-09-2018,11476.9502,13.64999962,68.72000122
06-09-2018,11536.90039,13.72000027,67.76999664
07-09-2018,11589.09961,13.89000034,67.75
10-09-2018,11438.09961,15.19999981,67.54000092
11-09-2018,11287.5,15.32999992,69.25
12-09-2018,11369.90039,14.25,70.37000275
14-09-2018,11515.2002,13.84000015,68.98999786
17-09-2018,11377.75,14.5,68.91000366
18-09-2018,11278.90039,14.42000008,69.84999847
19-09-2018,11234.34961,14.01000023,71.12000275
21-09-2018,11143.09961,15.53999996,70.77999878
24-09-2018,10967.40039,17.43000031,72.08000183
25-09-2018,11067.4502,16.68000031,72.27999878
26-09-2018,11053.7998,17.09000015,71.56999969
27-09-2018,10977.5498,16.92000008,72.12000275
28-09-2018,10930.4502,17,73.25
01-10-2018,11008.2998,16.84000015,75.30000305
03-10-2018,10858.25,18.12000084,76.41000366
04-10-2018,10599.25,18.92000008,74.33000183
05-10-2018,10316.4502,19.72999954,74.33999634
08-10-2018,10348.0498,20.14999962,74.29000092
09-10-2018,10301.0498,19.76000023,74.95999908
10-10-2018,10460.09961,17.90999985,73.16999817
11-10-2018,10234.65039,20.54999924,70.97000122
12-10-2018,10472.5,18.62999916,71.33999634
15-10-2018,10512.5,18.88999939,71.77999878
16-10-2018,10584.75,17.37000084,71.91999817
17-10-2018,10453.0498,17.97999954,69.75
19-10-2018,10303.5498,19.79000092,69.12000275
22-10-2018,10245.25,21.36000061,69.16999817
23-10-2018,10146.7998,19.04000092,66.43000031
24-10-2018,10224.75,18.87999916,66.81999969
25-10-2018,10124.90039,18.95999908,67.33000183
26-10-2018,10030,19.22999954,67.58999634
29-10-2018,10250.84961,19.82999992,67.04000092
30-10-2018,10198.40039,20.5,66.18000031
31-10-2018,10386.59961,19.79999924,65.30999756
01-11-2018,10380.4502,19.19000053,63.68999863
02-11-2018,10553,18.22999954,63.13999939
05-11-2018,10524,19.47999954,63.09999847
06-11-2018,10530,18.51000023,62.20999908
07-11-2018,10598.40039,17.71999931,61.66999817
09-11-2018,10585.2002,17.77000046,60.18999863
12-11-2018,10482.2002,19.37000084,59.93000031
13-11-2018,10582.5,18.70000076,55.68999863
14-11-2018,10576.2998,18.82999992,56.25
15-11-2018,10616.7002,18.45000076,56.45999908
16-11-2018,10682.2002,18.35000038,56.45999908
19-11-2018,10763.40039,19.26000023,56.75999832
20-11-2018,10656.2002,19.32999992,53.43000031
21-11-2018,10600.0498,19.55999947,54.63000107
26-11-2018,10628.59961,20.39999962,51.63000107
27-11-2018,10685.59961,18.31999969,51.56000137
28-11-2018,10728.84961,17.95999908,50.29000092
29-11-2018,10858.7002,18.70000076,51.45000076
30-11-2018,10876.75,19.15999985,50.93000031
03-12-2018,10883.75,18.21999931,52.95000076
04-12-2018,10869.5,18.11000061,53.25
06-12-2018,10601.15039,19.30999947,51.49000168
07-12-2018,10693.7002,18.59000015,52.61000061
10-12-2018,10488.4502,20.44000053,51
11-12-2018,10549.15039,17.95000076,51.65000153
12-12-2018,10737.59961,15.81000042,51.15000153
13-12-2018,10791.5498,15.55000019,52.58000183
14-12-2018,10805.4502,15.15999985,51.20000076
17-12-2018,10888.34961,14.53999996,49.88000107
18-12-2018,10908.7002,14.57999992,46.24000168
19-12-2018,10967.2998,14.65999985,47.20000076
20-12-2018,10951.7002,14.32999992,45.88000107
21-12-2018,10754,15.98999977,45.59000015
24-12-2018,10663.5,15.75,42.52999878
26-12-2018,10729.84961,15.92000008,46.22000122
27-12-2018,10779.7998,16.06999969,44.61000061
28-12-2018,10859.90039,15.27000046,45.33000183
31-12-2018,10862.5498,16,45.40999985
02-01-2019,10792.5,16.38999939,46.54000092
03-01-2019,10672.25,16.79000092,47.09000015
04-01-2019,10727.34961,16.15999985,47.95999908
07-01-2019,10771.7998,16.29999924,48.52000046
08-01-2019,10802.15039,15.69999981,49.77999878
09-01-2019,10855.15039,15.27000046,52.36000061
10-01-2019,10821.59961,15.35000038,52.59000015
11-01-2019,10794.9502,15.35000038,51.59000015
14-01-2019,10737.59961,16.15999985,50.50999832
15-01-2019,10886.7998,15.57999992,52.11000061
16-01-2019,10890.2998,16.07999992,52.31000137
17-01-2019,10905.2002,16.23999977,52.06999969
18-01-2019,10906.9502,16.62000084,53.79999924
22-01-2019,10922.75,17.98999977,52.56999969
23-01-2019,10831.5,18.09000015,52.61999893
24-01-2019,10849.7998,17.43000031,53.13000107
25-01-2019,10780.5498,17.69000053,53.68999863
28-01-2019,10661.5498,18.89999962,51.99000168
29-01-2019,10652.2002,18.43000031,53.31000137
30-01-2019,10651.7998,17.85000038,54.22999954
31-01-2019,10830.9502,17.12000084,53.79000092
01-02-2019,10893.65039,15.72000027,55.25999832
04-02-2019,10912.25,15.72000027,54.56000137
05-02-2019,10934.34961,15.77999973,53.65999985
06-02-2019,11062.4502,15.63000011,54.00999832
07-02-2019,11069.40039,15.43999958,52.63999939
08-02-2019,10943.59961,15.56999969,52.72000122
11-02-2019,10888.7998,15.84000015,52.40999985
12-02-2019,10831.40039,15.75,53.09999847
14-02-2019,10746.0498,15.77000046,54.40999985
15-02-2019,10724.40039,16.45999908,55.59000015
19-02-2019,10604.34961,18.46999931,56.09000015
20-02-2019,10735.4502,17.05999947,56.91999817
21-02-2019,10789.84961,16.04999924,56.95999908
22-02-2019,10791.65039,15.44999981,57.25999832
25-02-2019,10880.09961,15.35999966,55.47999954
26-02-2019,10835.2998,17.11000061,55.5
27-02-2019,10806.65039,18.89999962,56.93999863
28-02-2019,10792.5,18.28000069,57.22000122
01-03-2019,10863.5,16.27000046,55.79999924
05-03-2019,10987.4502,15.65999985,56.56000137
06-03-2019,11053,15.60999966,56.22000122
07-03-2019,11058.2002,15.28999996,56.65999985
08-03-2019,11035.40039,14.93999958,56.06999969
11-03-2019,11168.0498,14.89999962,56.79000092
12-03-2019,11301.2002,15.10000038,56.86999893
13-03-2019,11341.7002,15.27999973,58.25999832
